基本	0.00176056338028
配置	0.00528169014085
曾	0.00176056338028
李	0.00176056338028
期	0.00528169014085
表示	0.00352112676056
规模	0.00528169014085
明显	0.00176056338028
壮	0.00176056338028
昨天	0.00176056338028
等	0.00176056338028
收益率	0.00176056338028
初期	0.00176056338028
的	0.0422535211268
理	0.00176056338028
都	0.00528169014085
操作	0.00352112676056
西	0.00176056338028
过程	0.00176056338028
接	0.00176056338028
惊人	0.00176056338028
别人	0.00176056338028
截	0.00176056338028
目前	0.00176056338028
主动	0.00176056338028
如果	0.00176056338028
预计	0.00528169014085
让	0.00176056338028
预期	0.00176056338028
可以	0.00528169014085
后	0.00352112676056
高于	0.00176056338028
认购	0.012323943662
选择	0.00352112676056
还有	0.00176056338028
多	0.00880281690141
业务	0.00176056338028
为	0.0105633802817
大部分	0.00176056338028
情节	0.00176056338028
业绩	0.00176056338028
风险	0.00176056338028
销量	0.00176056338028
客户	0.00176056338028
净值	0.00176056338028
之外	0.00176056338028
股市	0.00176056338028
位	0.00352112676056
最终	0.00176056338028
管理层	0.00352112676056
来看	0.00704225352113
人士	0.00352112676056
向	0.00176056338028
将	0.00880281690141
一定	0.00176056338028
到	0.00176056338028
多种	0.00176056338028
收益	0.00176056338028
意外	0.00176056338028
共计	0.00176056338028
谨慎	0.00176056338028
内部	0.00176056338028
承担	0.00176056338028
段	0.00176056338028
透露	0.00176056338028
张	0.00176056338028
广泛	0.00176056338028
对	0.00176056338028
就	0.00528169014085
但	0.00176056338028
炒股	0.00176056338028
作为	0.00176056338028
品种	0.00176056338028
型	0.00352112676056
封闭	0.00176056338028
最低	0.00352112676056
新股	0.00176056338028
申购	0.00176056338028
发售	0.00352112676056
绿灯	0.00176056338028
之内	0.00176056338028
目光	0.00176056338028
至	0.00176056338028
前	0.00176056338028
集合	0.00880281690141
超过	0.00176056338028
券商	0.0105633802817
下	0.00176056338028
人	0.00352112676056
来讲	0.00176056338028
本次	0.00352112676056
由于	0.00176056338028
回答	0.00176056338028
富余	0.00176056338028
一个	0.00176056338028
正式	0.00176056338028
询	0.00176056338028
网	0.00176056338028
资格	0.00176056338028
类	0.00352112676056
现场	0.00176056338028
已经	0.00176056338028
事物	0.00176056338028
试点	0.00176056338028
第一	0.00176056338028
等待	0.00176056338028
分为	0.00176056338028
经济	0.00176056338028
计划	0.00352112676056
差不多	0.00176056338028
低于	0.00176056338028
绝大部分	0.00176056338028
与	0.00176056338028
链	0.00176056338028
可	0.00352112676056
分布	0.00176056338028
份	0.00176056338028
散	0.00176056338028
两	0.00352112676056
如	0.00176056338028
亮相	0.00176056338028
转向	0.00176056338028
问及	0.00176056338028
我们	0.00176056338028
把	0.00352112676056
发	0.00176056338028
所有	0.00176056338028
了	0.00704225352113
理想	0.00176056338028
踊跃	0.00176056338028
而且	0.00176056338028
稿	0.00176056338028
