男友	0.0102189781022
受	0.00583941605839
支持	0.00583941605839
探讨	0.0014598540146
秘密	0.0014598540146
在	0.014598540146
五	0.0014598540146
个性	0.0014598540146
你	0.0029197080292
立法	0.0014598540146
不必要	0.0014598540146
除非	0.0014598540146
结	0.0014598540146
徐凤莲	0.0014598540146
的	0.043795620438
总	0.0014598540146
都	0.0043795620438
地方	0.0014598540146
面对	0.0014598540146
共	0.0014598540146
打算	0.0029197080292
昨天	0.0014598540146
最	0.0014598540146
公平	0.0014598540146
谈	0.0029197080292
却	0.0014598540146
调查	0.0029197080292
要	0.0043795620438
受访者	0.0029197080292
个人	0.00729927007299
可以	0.0029197080292
彼此	0.0029197080292
希望	0.0014598540146
多	0.0014598540146
是否	0.00729927007299
为	0.0029197080292
想	0.0029197080292
他们	0.0029197080292
结婚	0.014598540146
以免	0.0014598540146
觉	0.0014598540146
信任	0.0029197080292
苏世贤	0.0014598540146
凭着	0.0014598540146
禁	0.0014598540146
而	0.0043795620438
鉴定	0.0014598540146
认为	0.0043795620438
向	0.0014598540146
一定	0.0014598540146
到	0.0029197080292
这样	0.0029197080292
指出	0.0014598540146
度	0.0014598540146
两	0.0043795620438
一半	0.0014598540146
四	0.0029197080292
强制性	0.0029197080292
惊	0.0014598540146
现实	0.0014598540146
区	0.0014598540146
注册	0.0014598540146
因为	0.00583941605839
赞成	0.0014598540146
对	0.00729927007299
就	0.0029197080292
但	0.0116788321168
生育	0.0014598540146
街头	0.0014598540146
准	0.0014598540146
表示	0.0043795620438
网络	0.0014598540146
隐私	0.0014598540146
前夕	0.0014598540146
病毒	0.0043795620438
都会	0.0029197080292
每次	0.0014598540146
有些	0.0014598540146
性行为	0.0014598540146
一起	0.0029197080292
连理	0.0014598540146
时	0.0029197080292
不会	0.0029197080292
测试	0.0014598540146
检查	0.0262773722628
也	0.00729927007299
爱人	0.0029197080292
让	0.0014598540146
透露	0.0014598540146
至少	0.0014598540146
措施	0.0014598540146
下一代	0.0014598540146
年轻人	0.0029197080292
后生	0.0014598540146
避孕套	0.0014598540146
理由	0.0014598540146
接受	0.014598540146
意义	0.0014598540146
里	0.0014598540146
时常	0.0014598540146
坚决	0.0029197080292
假名	0.0014598540146
事	0.0029197080292
可	0.0014598540146
凉	0.0043795620438
强制	0.0043795620438
爱	0.021897810219
把	0.0014598540146
状况	0.0014598540146
阶段	0.0043795620438
非正式	0.0014598540146
了	0.0102189781022
奥	0.0014598540146
给	0.00875912408759
进行	0.0014598540146
更	0.0014598540146
全家	0.0014598540146
显示	0.0014598540146
感染	0.0029197080292
政府	0.0029197080292
个	0.00583941605839
各	0.0014598540146
染病	0.00875912408759
打击	0.0014598540146
